상권_코드,n_images,hc_h_mean,hc_h_std,hc_s_mean,hc_s_std,hc_v_mean,hc_v_std,hc_colorful,hc_edge_mean,hc_edge_std,hc_edge_density,hc_glcm_contrast,hc_glcm_dissimilarity,hc_glcm_homogeneity,hc_glcm_energy,hc_glcm_correlation,hc_glcm_ASM,hc_gabor_0,hc_gabor_45,hc_gabor_90,hc_gabor_135,hc_entropy
3110261,20,0.364715412101562,0.2381474066543091,0.1596908311020354,0.1449100479668158,0.4561697238099341,0.1877006752715398,0.087547293610608,0.0573488671297447,0.0730535032239572,0.1873054504394531,10.86278255460789,1.787300629944119,0.563539994263377,0.1285532697606555,0.832524335793021,0.0171595844349957,0.00779499423423,0.0047585012381791,0.0101606243417561,0.004681004019325,14.376865890696134
3110926,20,0.3587450380002275,0.2423255075799906,0.1405161425321461,0.1340168168765072,0.4549402304256663,0.1796781136561532,0.072901528093516,0.0548659613853114,0.0651832541312276,0.17283935546875,9.2271227935428,1.6990521265203928,0.5596846424810995,0.1251145792813399,0.8542196754520572,0.0168928687444639,0.0075613555412735,0.0042746885754487,0.0102409579593005,0.004404163066857,14.36852990579276
3110421,20,0.361105425109878,0.2504968468222509,0.1874121778167663,0.1707123625524082,0.4570823968625536,0.1863293887667446,0.1126509591611255,0.0623842235648414,0.0758935673363494,0.2086181640625,12.227011552413996,1.923191501963616,0.546746961234487,0.1202757890161385,0.8165786879578298,0.0151006125471084,0.0091536443244312,0.0053665297969564,0.0099773542511341,0.0053681306061739,14.682116683695856
3110425,20,0.3271730587236766,0.2446635158897204,0.1659084660613051,0.158528377652579,0.4289563885857076,0.1724724718852918,0.0958295082571291,0.0577820678597941,0.0697089146576968,0.1848136901855468,10.30980690899277,1.796158640122491,0.546987818813343,0.1132087751784538,0.8187568801940497,0.0131465868559516,0.0079669168065427,0.0049333497535039,0.0095795586966533,0.0050071874907607,14.605652609934618
3110426,20,0.3747739189748671,0.2398852379109103,0.1464954986348904,0.1456443538644858,0.4768008961397059,0.1783954778592488,0.0901952999808032,0.0565214922774486,0.0704239655300261,0.1833786010742187,10.216592943279684,1.7579749029148095,0.5595944024049025,0.1206322734935504,0.8347400966389804,0.0150646414411234,0.0081824182589626,0.0049686299059571,0.0088624245065756,0.004990787090442,14.32569610407893
3110439,20,0.3760266532214551,0.2356573766348679,0.1735741849511336,0.1480875276671814,0.4783494896982231,0.1934892331269072,0.0983734455946927,0.0604493698608028,0.0749220325244282,0.1999259948730468,11.919395410019415,1.8701060062060064,0.5596061762125686,0.1289251723922621,0.8327278382272661,0.0197044657840705,0.0083853964159416,0.0051955213103557,0.0099199774993216,0.0053342145436595,14.557838910786142
3110900,20,0.3385361241068526,0.2413556791694083,0.1754304042699855,0.1482920664004745,0.4241964272891774,0.1696246849550788,0.0881248478220763,0.0537690545524726,0.0675428531695682,0.1633102416992187,9.505868201082576,1.6828143455169973,0.5625991776403827,0.1303920430954826,0.825403104894017,0.0180796827432378,0.0074421511611749,0.0045253194804657,0.009116763117527,0.0044564701620483,14.599709219234446
3110452,20,0.3466872473160377,0.2554051964603269,0.1309012593385454,0.1367465544720464,0.4778642811494715,0.1681381853849166,0.0801387311962899,0.0545905887556523,0.0701637987004799,0.17586669921875,10.035649719461327,1.703772473823959,0.575236986415067,0.1354407436686539,0.8125737202777705,0.0188880920620322,0.0078334927925206,0.0046889796921281,0.0096822900594004,0.0045564799380225,14.01909789386312
3110454,20,0.3583254104066287,0.2354789655546011,0.1659986464881614,0.129076436174903,0.4503022885790058,0.1932162324965436,0.0832961681281771,0.058921702899989,0.073377165417932,0.191644287109375,11.22313744816395,1.8342963033755293,0.554623801164187,0.1194650002260195,0.8382337700941285,0.0148201367217272,0.0078189877236465,0.0049416546745763,0.0105505968158816,0.0049855223535164,14.549920390508694
3110457,20,0.3337661210775905,0.2315445944854971,0.1560408814792042,0.1337308340151431,0.4657644503724342,0.1861083559087415,0.0837254221869117,0.0602594119934896,0.0755108565382329,0.195538330078125,11.693468632867658,1.8691264598060653,0.5512596004734607,0.1221211086761756,0.8216745630520068,0.0158612105809784,0.008414562293585,0.0051512214009095,0.0101335741465631,0.0050184038334378,14.525873901067175
3110460,20,0.3363252862615888,0.2478933939724522,0.1616256749254609,0.1311104749395474,0.4786432154038373,0.1972865030794196,0.0924818112217311,0.069442323200861,0.0824900518784023,0.2292037963867187,14.701148370869642,2.153577604627743,0.5123748152076807,0.1067587632250641,0.7922184353165562,0.0120172478163547,0.0094255306752725,0.0057875937948276,0.0121948598448001,0.0057263610528318,14.882741061823308
3110464,20,0.3602751580162135,0.2554336254800881,0.1705932088160933,0.1425789877721514,0.4605312511967678,0.1862759583924926,0.0906346228980138,0.0662243316782313,0.0772285563082391,0.2253463745117187,13.160735178893244,2.0520620137901378,0.5258349584656503,0.1148709127440518,0.802898981907598,0.0146407588930104,0.0100321861316592,0.0051093313013526,0.0116830188654656,0.0051026619924907,14.787070478555975
3110863,20,0.3499927631082914,0.2456837503839252,0.1637160332314624,0.144165961527919,0.4513245317047717,0.1817672711561351,0.090214561927666,0.0560482187229881,0.0707458252245593,0.1776054382324218,10.256167562663435,1.7466890118083471,0.5619619020074784,0.1258324541766239,0.836259590560392,0.0172490561102649,0.0081259849539578,0.0048019003978282,0.0093724898410679,0.0046517301969452,14.450356307937138
3110466,20,0.3471918129149521,0.2598241644771676,0.1514877240189342,0.1434892367205221,0.4652220004212622,0.1839504915328766,0.0804946007479723,0.0564026682595902,0.0741337562868599,0.1822708129882812,11.066593085574455,1.7608851139211477,0.5747024696626234,0.1334780076579531,0.8273578046390837,0.0187339477017991,0.0074241932182244,0.0046693569425641,0.0104786423982646,0.0045897121398132,14.199665121119205
3120104,20,0.3386670495215075,0.2363029232657693,0.1849492896652086,0.145934070729898,0.4328937754911536,0.1876630664011725,0.0928682383693707,0.0587465131005723,0.0731142447499729,0.1879920959472656,11.152268711333829,1.816512584709825,0.5568880873854929,0.1187659868122941,0.825457940450316,0.0148494432091406,0.0083013115820553,0.0049601864092737,0.0101274377312717,0.0048007735694939,14.716776881489974
3120110,20,0.3668613965038146,0.2358383841074937,0.1774439510915032,0.1525261491587616,0.4481790460324754,0.1758478503966648,0.106150339598317,0.0605934259684172,0.0727484439865141,0.2024925231933593,11.264200785462274,1.856982017401556,0.5518548643561973,0.1215642578163967,0.7968231578560423,0.0154285307202773,0.0083155641615236,0.0048238945335783,0.0108584533351729,0.0048096987728467,14.622600731500972
