상권_코드,상권_코드_명,상권_구분_코드_명,상권_유형_더미,자치구_코드,자치구_코드_명,면적_km2,log_sales,log_sales_total,유동인구,직장인구,점포_수,개업률,폐업률,경쟁_집중도,식음료_비율
3110632,방화역 3번,골목상권,0,11500,강서구,0.070905,17.138977190912,21.96526684899447,598397.0,720.0,124.75,4.808275,3.4097999999999997,1.134,0.178
3110634,송정역 3번,골목상권,0,11500,강서구,0.23896,16.85313512098522,22.708879055828508,2247054.25,1308.0,349.25,3.3607,2.650025,1.097997138769671,0.2625178826895565
3110635,공항시장역 3번,골목상권,0,11500,강서구,0.095722,14.842140382213255,19.734277227285084,665941.75,700.0,133.25,3.002425,2.256025,1.0224719101123596,0.23782771535580524
3110637,송정역 2번,골목상권,0,11500,강서구,0.086547,15.37788504383023,19.93688769955181,349694.0,864.0,95.5,4.16485,5.2369,1.1253263707571801,0.23237597911227154
3110638,신방화역 2번,골목상권,0,11500,강서구,0.18087,17.13966726954783,23.10759635583431,1971664.25,1717.0,390.75,3.8177,3.060125,1.0831202046035806,0.21035805626598467
3110639,신방화역 8번,골목상권,0,11500,강서구,0.097165,16.2551506339715,20.757571023273346,914978.25,262.0,90.25,5.768700000000001,4.702375,1.0635359116022098,0.2541436464088398
3110640,방화역 1번,골목상권,0,11500,강서구,0.079681,17.328029058150882,22.19551932398505,511936.0,2181.0,130.0,2.6896,2.50165,1.2322456813819578,0.31477927063339733
3110641,공항고등학교,골목상권,0,11500,강서구,0.067482,15.55770563998321,20.206858413549785,506166.0,439.0,104.5,1.6600249999999999,0.9570000000000001,1.0692124105011933,0.2386634844868735
3110643,강서구다솔마을,골목상권,0,11500,강서구,0.12721,17.405222563915164,22.56710226004903,799047.25,1518.0,174.5,3.8608000000000002,3.442,1.0329041487839772,0.19456366237482117
3110644,신광명마을,골목상권,0,11500,강서구,0.12104,17.095961828426013,20.353688233852925,93215.75,228.0,26.0,2.8874750000000002,0.96155,1.0666666666666667,0.26666666666666666
3110645,우장산역 4번,골목상권,0,11500,강서구,0.180103,16.99050301219573,22.780411529441903,1520144.25,530.0,327.0,4.5214,2.989275,1.1031321619556913,0.20320855614973263
3110646,푸른들청소년도서관,골목상권,0,11500,강서구,0.203547,16.85666976399944,22.686934319868133,2080722.75,1517.0,340.5,4.694675,3.231525,1.095377842993397,0.260454878943507
3110647,화곡역 5번,골목상권,0,11500,강서구,0.210252,15.859120354103638,21.71768909580873,2518342.75,887.0,350.25,4.6529,3.00525,1.0706134094151212,0.24322396576319544
3110648,양천향교역 7번,골목상권,0,11500,강서구,0.283983,17.86425432826191,23.233651661017856,148381.0,18.0,215.0,10.263075,4.395925,1.2183507549361208,0.27526132404181186
3110649,우장산역 1번,골목상권,0,11500,강서구,0.070187,17.211832785851193,22.367874242757424,722827.0,629.0,173.5,4.5975,3.757325,1.120863309352518,0.18129496402877698
3110651,화원중학교,골목상권,0,11500,강서구,0.142874,17.14130499071904,22.41040216431134,1192851.75,521.0,194.25,3.73685,3.098975,1.088688946015424,0.19408740359897173
3110652,양천향교역 2번,골목상권,0,11500,강서구,0.098467,16.690608160259284,21.31259293187702,306924.5,878.0,101.75,5.365425,6.645275,1.0906862745098038,0.26715686274509803
3110653,화곡역 2번,골목상권,0,11500,강서구,0.122821,15.735092545955846,20.778342963473182,934969.5,707.0,155.0,4.3207,4.8535,1.07085346215781,0.17713365539452497
3110654,까치산역 4번,골목상권,0,11500,강서구,0.276225,16.57571126258399,22.663017162936406,3290152.5,850.0,440.25,4.60965,3.580625,1.0698070374574347,0.23382519863791146
3110655,발산역 5번,골목상권,0,11500,강서구,0.121172,17.11667621437187,22.110304356521553,496238.25,1480.0,147.5,6.9330750000000005,6.296025,1.11336717428088,0.29949238578680204
3110656,까치산역 3번,골목상권,0,11500,강서구,0.201889,17.135602976489068,23.113776466005767,4505063.5,1087.0,394.75,5.5727,4.5066749999999995,1.0854430379746836,0.3518987341772152
3110657,양천향교역 5번,골목상권,0,11500,강서구,0.124877,17.154618766509735,22.832229751158334,337097.0,4797.0,292.5,5.16305,2.591975,1.0785653287788215,0.19385140905209222
3110658,화곡초등학교,골목상권,0,11500,강서구,0.065816,16.28244137544278,21.243445421550568,976063.25,460.0,142.75,4.1953000000000005,3.6807,1.082167832167832,0.263986013986014
3110659,화곡역 4번,골목상권,0,11500,강서구,0.372788,16.791642416147436,22.780420013361848,4855743.5,866.0,399.0,3.508175,2.5257,1.0745147150907952,0.19536631183469005
3110660,등촌3동주민센터,골목상권,0,11500,강서구,0.151533,17.358454269793253,23.508470797698042,738361.25,4995.0,468.75,4.369400000000001,3.466425,1.146588486140725,0.1828358208955224
3110662,까치산역 1번,골목상권,0,11500,강서구,0.230187,16.144710285830328,21.857459044710005,2052127.0,487.0,302.75,5.523,3.20575,1.0792079207920793,0.17326732673267325
3110665,곰달래도서관,골목상권,0,11500,강서구,0.205223,16.87112016454273,22.317690879151048,1794391.25,1043.0,232.0,4.3164,2.8091999999999997,1.0635091496232507,0.11517761033369214
3110668,화곡2동주민센터,골목상권,0,11500,강서구,0.178678,16.601531613585333,22.325071261763224,1889579.0,711.0,306.0,3.679425,2.6146000000000003,1.0710204081632653,0.19183673469387755
3110670,신곡초등학교,골목상권,0,11500,강서구,0.146128,16.193504680512692,20.946908924552027,1347738.5,259.0,116.0,4.1166,3.0406500000000003,1.1010752688172043,0.13763440860215054
3110671,등촌1동주민센터,골목상권,0,11500,강서구,0.23135,18.09963669683635,23.913649124530917,1914684.0,3479.0,335.0,4.413475,2.8454,1.0865026099925428,0.25428784489187173
3110675,화곡4동주민센터,골목상권,0,11500,강서구,0.164488,15.750013929823062,20.743353124598862,1483445.0,469.0,147.5,7.4651250000000005,3.916875,1.0592216582064298,0.23519458544839256
3110676,등촌역 7번,골목상권,0,11500,강서구,0.073721,16.196676045254748,20.397496007560502,570992.0,561.0,66.75,5.597525,3.38715,1.085820895522388,0.13432835820895522
3110679,염창역 2번,골목상권,0,11500,강서구,0.069101,16.79601081198787,20.966101969294073,265081.5,1799.0,64.75,4.967225,2.2977,1.073076923076923,0.19230769230769232
3110681,온수역 1번,골목상권,0,11530,구로구,0.082313,15.796504568910336,19.11961703348815,31870.75,189.0,27.75,0.925925,2.7447,1.1339285714285714,0.375
3110684,서울공연예술고등학교,골목상권,0,11530,구로구,0.056085,15.343083837786445,19.424326914107933,378627.0,187.0,59.25,3.3083,0.8199000000000001,1.0546218487394958,0.22268907563025211
3110686,수궁동주민센터,골목상권,0,11530,구로구,0.191258,16.159584024669424,21.330043618757113,1240773.5,436.0,176.0,4.1203,4.692575,1.0723404255319149,0.18581560283687942
3110688,오류지구대,골목상권,0,11530,구로구,0.079928,16.30655685152598,20.623910328573643,841063.25,286.0,75.0,5.366225,4.3706000000000005,1.0498338870431894,0.20930232558139536
3110689,오류동역 3번,골목상권,0,11530,구로구,0.115792,16.193907018994903,21.038001969582368,751842.75,457.0,127.0,2.9457,2.374875,1.0216110019646365,0.2200392927308448
3110690,오류2동버들시장,골목상권,0,11530,구로구,0.163596,16.77536736996889,22.69546939420984,1903235.75,595.0,372.5,4.476675,3.411825,1.0885311871227363,0.22736418511066397
3110691,개봉중학교,골목상권,0,11530,구로구,0.078095,16.487110637763156,21.44285134730285,773261.5,382.0,142.0,3.87885,5.28505,1.1001757469244289,0.2126537785588752
3110692,큰굴다리,골목상권,0,11530,구로구,0.068249,14.980273194709039,19.16605336268433,820076.75,248.0,65.75,4.1731750000000005,2.663525,1.0113636363636365,0.2159090909090909
3110694,세곡초등학교,골목상권,0,11530,구로구,0.196285,16.09443533026306,21.605705246349235,2152305.0,687.0,247.5,3.631625,3.141875,1.0797174571140262,0.20282542885973764
3110695,개봉1동주민센터,골목상권,0,11530,구로구,0.191612,16.65368996188715,22.3515899607749,1594799.25,895.0,298.25,5.3602,4.013275,1.050251256281407,0.3157453936348409
3110696,오류동역 1번,골목상권,0,11530,구로구,0.087977,16.011210659624695,20.161912198000053,656480.75,782.0,63.5,1.92945,2.759575,1.0588235294117647,0.10196078431372549
3110697,개봉3동주민센터,골목상권,0,11530,구로구,0.081457,14.909931043468914,19.313392790354442,575231.75,186.0,81.75,5.2193,4.0145,1.048780487804878,0.13109756097560976
3110698,개웅초등학교(개웅중학교),골목상권,0,11530,구로구,0.131201,15.442719785749233,20.145441753674824,624726.5,186.0,110.25,3.171675,2.9526000000000003,1.081447963800905,0.16289592760180996
3110699,덕의초등학교,골목상권,0,11530,구로구,0.055364,16.11629423550406,20.91613161853648,500328.0,361.0,121.5,4.522375,3.080775,1.0718685831622177,0.20739219712525667
3110700,고척초등학교,골목상권,0,11530,구로구,0.131905,16.40392893107269,21.067301610657196,1146559.0,971.0,106.0,3.0641749999999996,1.651075,1.0894117647058823,0.19058823529411764
3110702,개봉초등학교,골목상권,0,11530,구로구,0.091947,15.750835075204316,20.037658320376995,525921.5,577.0,72.75,6.167225,4.467725,1.082191780821918,0.2945205479452055
3110703,개봉역,골목상권,0,11530,구로구,0.119182,17.19363611555975,22.50793902294268,610086.0,1607.0,203.25,4.1645,3.811,1.1781326781326782,0.3095823095823096
3110707,구로창업지원센터,골목상권,0,11530,구로구,0.185688,16.449348559043308,21.328319193543045,1177085.0,2370.0,131.5,2.4739,2.28445,1.0910815939278937,0.33396584440227706
3110709,구로119안전센터,골목상권,0,11530,구로구,0.088217,15.158471333359312,19.858606690338693,875055.5,196.0,110.0,5.832425,4.747625,1.0861678004535147,0.30158730158730157
3110710,남구로역 3번,골목상권,0,11530,구로구,0.224117,16.712150491793004,22.75178237242546,2385465.25,360.0,419.75,4.406,3.99285,1.0351190476190477,0.3125
3110711,구로초등학교,골목상권,0,11530,구로구,0.157006,16.337424082366457,21.821125683130028,1594203.25,946.0,240.75,4.3595,3.332325,1.0643153526970954,0.2894190871369295
3110712,남구로역 5번,골목상권,0,11530,구로구,0.083115,15.937128044151184,21.5447446542755,1983285.0,287.0,272.5,3.9426,3.852375,1.0348304307974336,0.35838680109990834
3110713,구로보건소,골목상권,0,11530,구로구,0.250966,16.48318771230001,22.57392357777959,2814719.5,2291.0,441.75,2.82885,2.661625,1.0548642533936652,0.21380090497737556
3110714,구로4동주민센터,골목상권,0,11530,구로구,0.140331,17.515564182911902,23.367024492683495,1324131.0,535.0,347.75,3.5942000000000003,3.5977,1.0905172413793103,0.20545977011494254
3110716,구로나눔길,골목상권,0,11530,구로구,0.050788,16.48305715006089,21.419271373666014,272623.0,406.0,139.25,3.4099250000000003,3.04885,1.0681003584229392,0.41935483870967744
3110717,남구로역 2번,골목상권,0,11530,구로구,0.206144,16.913310656883333,22.920232136632677,3810737.0,770.0,406.25,5.727375,4.37645,1.0842558425584257,0.34317343173431736
3110718,한국SGI본부,골목상권,0,11530,구로구,0.113693,17.52280454687853,22.93974920215392,950203.75,1399.0,225.25,5.885275,4.35865,1.1274944567627494,0.47671840354767187
3110720,대림역 2번,골목상권,0,11530,구로구,0.111299,16.47606351977699,21.98440037060288,964921.25,269.0,246.75,4.15795,2.935825,1.05668016194332,0.3076923076923077
3110721,가리봉파출소,골목상권,0,11530,구로구,0.071977,15.069277920741435,19.744277946004736,739530.75,457.0,107.25,2.546675,2.8248249999999997,1.0627906976744186,0.23255813953488372
3110722,G타워,골목상권,0,11530,구로구,0.084987,16.94556961465384,21.37628089900305,332231.0,571.0,84.0,2.64755,0.889525,1.0919881305637982,0.19881305637982197
3110724,금천구립가산도서관,골목상권,0,11545,금천구,0.064563,14.434287174173127,18.985517976722534,375374.0,445.0,94.75,3.950175,3.6925999999999997,1.0763157894736841,0.2631578947368421
3110727,독산역 1번 출입구,골목상권,0,11545,금천구,0.106562,16.73101861570721,20.285741937757933,194934.25,691.0,35.0,5.090199999999999,2.2096,1.1914893617021276,0.24113475177304963
3110728,두산초등학교,골목상권,0,11545,금천구,0.050102,16.81836992575305,21.122252282382476,317864.75,525.0,74.0,3.0326750000000002,2.374775,1.063973063973064,0.24579124579124578
3110729,가산동우체국,골목상권,0,11545,금천구,0.085219,16.710702750824534,21.918803969338143,550759.0,348.0,182.75,3.69015,3.968625,1.064207650273224,0.3237704918032787
3110730,서울축산농협 독산역지점(독산파출소),골목상권,0,11545,금천구,0.11567,17.973081826943815,22.96505981936968,681184.0,637.0,147.25,3.891,2.91745,1.0593220338983051,0.16610169491525423
3110731,금천구청역 1번 출입구,골목상권,0,11545,금천구,0.161006,16.76499660397282,21.830547061543697,330354.0,908.0,158.5,4.909075,2.8611999999999997,1.1401574803149606,0.4078740157480315
3110732,가산초등학교(세일중학교),골목상권,0,11545,금천구,0.134081,16.431085214042184,21.763570467240115,401427.25,688.0,207.0,3.599275,4.71095,1.0470446320868516,0.2448733413751508
3110735,말미고개,골목상권,0,11545,금천구,0.180092,16.36157912920753,21.63455881692842,1212347.75,608.0,195.0,3.847575,2.952775,1.0755441741357235,0.15749039692701663
3110736,독산119안전센터,골목상권,0,11545,금천구,0.124454,16.46737383329456,21.756816942010648,729705.25,521.0,198.25,4.67835,3.4161,1.0604534005037782,0.32997481108312343
3110737,금천세무서,골목상권,0,11545,금천구,0.084015,16.341548150473294,21.220433321674356,1144275.0,519.0,131.5,3.2263,3.2491250000000003,1.0265654648956357,0.12903225806451613
3110738,문성초등학교,골목상권,0,11545,금천구,0.114069,16.33747911027499,21.933083733653113,811125.75,553.0,269.25,3.333625,2.689875,1.0454545454545454,0.274582560296846
3110741,독산2동주민센터,골목상권,0,11545,금천구,0.096407,16.778198083583078,21.85318589260841,537590.25,291.0,160.0,4.217175,2.9894,1.0982839313572543,0.23088923556942278
3110743,시흥초등학교(시흥1동우체국),골목상권,0,11545,금천구,0.121078,16.53130871067307,21.815676280639014,1007698.5,341.0,197.25,4.168325,3.3001750000000003,1.081012658227848,0.2569620253164557
3110744,독산동성당,골목상권,0,11545,금천구,0.207152,16.85466352340173,22.455830897232907,2159696.25,479.0,270.75,4.064,3.32765,1.0636531365313653,0.22416974169741696
3110745,독산동정훈단지,골목상권,0,11545,금천구,0.079548,17.471997279273978,22.529780162262618,671039.25,300.0,157.25,4.917675,4.13445,1.1063492063492064,0.1873015873015873
3110747,석수역 1번 출입구,골목상권,0,11545,금천구,0.072218,16.75319224104734,20.9573865592744,149675.75,556.0,67.0,2.967025,3.434075,1.1152416356877324,0.34572490706319703
3110748,백산초등학교,골목상권,0,11545,금천구,0.07015,16.463905781873763,20.99917902646028,542507.25,248.0,93.25,3.217225,3.2201,1.141711229946524,0.1925133689839572
3110749,금산초등학교(금천고등학교),골목상권,0,11545,금천구,0.145627,16.74634068476658,21.922403380481395,657288.5,758.0,177.0,1.979325,3.384875,1.073342736248237,0.22708039492242596
3110750,시흥4동주민센터(서울신흥초등학교),골목상권,0,11545,금천구,0.113692,16.888936038316086,21.95466570620664,984234.0,436.0,158.5,3.628475,2.688025,1.0724409448818897,0.2125984251968504
3110751,난곡중학교,골목상권,0,11545,금천구,0.142894,15.885003424742145,20.663895401782618,1177142.75,299.0,119.0,4.185525,2.3117,1.1027253668763102,0.16771488469601678
3110752,한울중학교,골목상권,0,11545,금천구,0.160859,16.972191478658996,22.36329191135858,1034360.5,804.0,219.5,4.60415,2.548775,1.0864618885096702,0.20022753128555176
3110753,시흥동 은행나무사거리,골목상권,0,11545,금천구,0.177282,17.18828574896353,22.618648735228582,1147020.0,729.0,228.25,3.3901499999999998,3.29375,1.1203501094091903,0.21334792122538293
3110755,동일여자고등학교,골목상권,0,11545,금천구,0.059664,16.804296522900337,21.77167192298141,313707.75,818.0,143.75,6.402025,2.82495,1.0538194444444444,0.16319444444444445
3110757,양평역 2번,골목상권,0,11560,영등포구,0.07359,16.995144632064513,22.31275533681303,209914.0,2277.0,204.0,6.339175,3.15685,1.1211750305997552,0.3072215422276622
3110759,문래예술촌(문래창작촌),골목상권,0,11560,영등포구,0.299716,17.334808270828688,23.61372460163929,4138228.25,20409.0,533.25,4.5369,3.376,1.0501405810684161,0.37910028116213684
3110760,선유도역 6번,골목상권,0,11560,영등포구,0.153365,16.73742868617582,22.053786363489994,618286.75,4449.0,203.75,5.275575,1.830475,1.107843137254902,0.19975490196078433
3110762,선유도역 1번,골목상권,0,11560,영등포구,0.342694,17.987239536644875,24.311530224631873,1707131.75,4894.0,558.0,3.8609,2.555175,1.0806090461262876,0.19525302283922974
3110765,문래동사거리,골목상권,0,11560,영등포구,0.081024,16.097142148687112,20.12241400628134,279704.75,3736.0,56.0,2.232425,4.449175,1.0666666666666667,0.22666666666666666
3110766,대림역 5번,골목상권,0,11560,영등포구,0.094929,16.130108713036336,21.359869596411812,1111771.75,536.0,186.75,3.21435,2.0082750000000003,1.0307486631016043,0.21657754010695188
3110768,도림2동유수지내체육시설,골목상권,0,11560,영등포구,0.051407,13.202154087678553,17.148352864283556,237566.75,245.0,51.75,3.885725,1.452475,1.1875,0.23076923076923078
3110776,도신초등학교,골목상권,0,11560,영등포구,0.11374,17.931722938350617,22.998960816040583,998059.75,495.0,158.75,2.19775,1.42725,1.04874213836478,0.18553459119496854
3110786,당산역 8번,골목상권,0,11560,영등포구,0.054674,15.288847585989968,18.926087142155097,491393.25,488.0,38.0,5.23215,3.343725,1.0065359477124183,0.21568627450980393
3110787,신길3동주민센터,골목상권,0,11560,영등포구,0.095882,16.59403713846343,21.927937352634185,2102999.0,213.0,207.25,3.3747999999999996,3.38535,1.0602409638554218,0.17710843373493976
3110790,대림1동주민센터,골목상권,0,11560,영등포구,0.115306,15.96627322850556,21.033346384937488,719729.75,404.0,158.75,5.4528,4.08145,1.0738993710691824,0.21226415094339623
3110792,영등포역 2번,골목상권,0,11560,영등포구,0.129915,17.070146191151334,22.339243364608848,2609676.75,547.0,194.25,5.011075,3.9952,1.1053984575835476,0.2352185089974293
3110794,영동초등학교,골목상권,0,11560,영등포구,0.081298,16.55573418105817,21.460967940456435,677092.25,1449.0,135.0,2.400775,1.8629,1.0720887245841035,0.16266173752310537
3110795,도림초등학교,골목상권,0,11560,영등포구,0.068722,13.528867024075462,17.51300186942053,1364197.0,376.0,53.75,2.324225,2.368225,1.0324074074074074,0.16666666666666666
3110803,신길2동우편취급국,골목상권,0,11560,영등포구,0.097248,16.600206967774806,21.496090279368115,1424268.25,369.0,133.75,6.551925,4.305675000000001,1.0317164179104477,0.25
3110804,신풍역 1번,골목상권,0,11560,영등포구,0.083571,16.99097239479304,21.919820972151886,1217036.5,387.0,138.25,2.5344249999999997,4.551925000000001,1.111913357400722,0.27256317689530685
3110810,영신초등학교,골목상권,0,11560,영등포구,0.117632,17.32831308180438,22.86658337836356,1558030.0,569.0,254.25,3.539,3.845925,1.0707269155206287,0.24361493123772102
3110812,신길6동주민센터,골목상권,0,11560,영등포구,0.059185,16.954799160204928,21.54709965879331,643863.5,383.0,98.75,5.5694,2.769375,1.1085858585858586,0.3207070707070707
3110813,보라매역 6번,골목상권,0,11560,영등포구,0.100264,16.003449335563154,21.321455936562423,1027955.75,611.0,204.0,3.910025,2.3164249999999997,1.0563035495716033,0.20563035495716034
3110814,서울지방병무청,골목상권,0,11560,영등포구,0.141531,17.15727430558199,22.279736850051385,1194543.0,1751.0,167.75,2.979825,3.28365,1.0758928571428572,0.18303571428571427
3110815,공군호텔,골목상권,0,11560,영등포구,0.18295,17.43816766004057,22.792378659447067,1733968.75,1130.0,211.5,3.775925,3.5451,1.115702479338843,0.2975206611570248
3110816,대방역 6번,골목상권,0,11560,영등포구,0.092336,15.848461020791923,20.26427115853818,572079.25,1056.0,82.75,3.937725,2.416975,1.0451807228915662,0.1897590361445783
3110817,대방역 4번,골목상권,0,11560,영등포구,0.051645,16.32608488187323,20.121510864301,345370.75,139.0,44.5,1.691925,1.7045499999999998,0.994413407821229,0.24022346368715083
3110819,신대방역 4번,골목상권,0,11590,동작구,0.181264,16.66574206545993,22.235984019299238,1023552.25,2581.0,262.5,3.7102,3.615125,1.0732635585156993,0.2274024738344434
3110820,성남고등학교,골목상권,0,11590,동작구,0.100016,16.570590794014763,21.7424349336059,946075.75,830.0,176.25,3.5387,3.5580249999999998,1.1005665722379603,0.08781869688385269
3110821,보라매역 2번,골목상권,0,11590,동작구,0.128484,15.555759915249858,20.561267012707,1401388.25,1609.0,149.25,2.84865,1.17805,1.085284280936455,0.2525083612040134
3110822,신대방삼거리역 4번(대림초등학교),골목상권,0,11590,동작구,0.091041,16.3004534114855,20.265277046569228,858909.5,198.0,52.75,3.709525,1.426825,1.070754716981132,0.02358490566037736
3110823,신대방삼거리역 3번,골목상권,0,11590,동작구,0.088509,15.948462182110312,20.3239618540208,854712.25,457.0,79.5,4.377075,2.8097000000000003,1.103448275862069,0.16927899686520376
3110825,신대방삼거리역 1번,골목상권,0,11590,동작구,0.18249,15.138104937028697,20.25301476191988,1840633.75,223.0,166.5,3.58635,2.697025,1.062968515742129,0.14842578710644677
3110826,장승배기역 4번,골목상권,0,11590,동작구,0.115676,16.334732694819127,21.62272962561736,882666.75,375.0,198.0,5.94325,3.9166749999999997,1.0744010088272384,0.23329129886506936
3110827,NH농협은행 상도동지점,골목상권,0,11590,동작구,0.068956,16.5354497675713,21.532627887128257,482769.75,550.0,148.0,3.71645,2.1938,1.1045531197301854,0.2596964586846543
3110828,노량진역 6번,골목상권,0,11590,동작구,0.236972,15.970210708355273,21.71553697064185,1678793.75,2532.0,312.75,3.743875,3.925525,1.0806709265175718,0.28594249201277955
3110829,장승배기역 5번,골목상권,0,11590,동작구,0.092311,15.333706501714653,19.456710495938893,1057542.25,578.0,61.75,4.0461,4.475350000000001,1.060483870967742,0.21774193548387097
3110830,상도초등학교,골목상권,0,11590,동작구,0.12662,16.50069006016347,20.831380046739895,912642.75,277.0,76.0,4.2724,2.960775,1.1049180327868853,0.1737704918032787
3110831,상도4동주민센터,골목상권,0,11590,동작구,0.056494,16.670417141550782,20.99108432183717,493534.75,198.0,75.25,4.9708250000000005,4.334625,1.1225165562913908,0.23178807947019867
3110832,노량진초등학교,골목상권,0,11590,동작구,0.100857,15.471962679877251,20.183634833451137,640541.5,431.0,111.25,3.3631,2.477925,1.0829596412556053,0.24663677130044842
3110833,상도역 2번,골목상권,0,11590,동작구,0.054544,15.142890241320723,19.829204431275137,451625.5,115.0,108.5,7.3847249999999995,2.9708,1.1517241379310346,0.23448275862068965
3110836,상도역 5번,골목상권,0,11590,동작구,0.239852,17.698728888715923,23.389914392323117,2377818.25,1151.0,296.25,5.0609,3.7115,1.1602023608768972,0.2790893760539629
3110837,숭실대입구역 1번,골목상권,0,11590,동작구,0.148274,17.326583139809983,22.7132297466232,2066728.5,970.0,218.5,4.10595,2.39785,1.1222857142857143,0.21371428571428572
3110839,숭실대입구역 4번,골목상권,0,11590,동작구,0.068786,17.425251802171815,22.530942674057282,717495.0,599.0,165.0,6.3373,4.726,1.2995461422087746,0.4735249621785174
3110846,남성역 1번,골목상권,0,11590,동작구,0.212396,16.714692743741335,22.56609222632426,2935422.75,1118.0,347.75,3.96225,2.5843,1.0905172413793103,0.22341954022988506
3110847,예술인마을,골목상권,0,11590,동작구,0.104588,17.327586880066242,21.412976398270214,709872.75,194.0,59.5,3.708275,3.42635,1.0794979079497908,0.1087866108786611
3110849,이수역 10번,골목상권,0,11590,동작구,0.119168,15.547971876107002,20.61367136750805,1615779.75,725.0,158.5,3.759925,2.99675,1.0614173228346457,0.2110236220472441
3110850,사당역 10번,골목상권,0,11590,동작구,0.202958,16.926989132447137,22.91589384208321,3046229.25,803.0,399.0,4.386775,3.9547749999999997,1.084533500313087,0.2949279899812148
3110851,경문고등학교(동작동성당),골목상권,0,11590,동작구,0.115412,12.972806413077464,17.351375334055607,1150202.25,185.0,79.75,4.065425,1.25475,1.096875,0.10625
3110853,KT구로지사,골목상권,0,11620,관악구,0.080033,16.13323527456432,20.483285712522843,1215564.0,368.0,77.5,3.1984,3.56865,1.0771704180064308,0.2733118971061093
3110855,신대방역 2번,골목상권,0,11620,관악구,0.155155,17.1463920581658,22.923197029634665,1929319.5,823.0,322.75,4.72125,3.55855,1.0998452012383901,0.2886996904024768
3110856,미성초등학교,골목상권,0,11620,관악구,0.127503,16.909290091711753,22.3051437512031,1032002.25,1230.0,220.5,3.1676,2.845875,1.0679501698754248,0.12004530011325028
3110857,미성동주민센터,골목상권,0,11620,관악구,0.113505,16.497253459235562,21.176950226580924,1175957.0,309.0,107.75,4.16525,4.193625,1.1550925925925926,0.125
3110859,난향초등학교,골목상권,0,11620,관악구,0.077274,15.825861797309221,20.01129224531213,390835.75,544.0,65.75,3.8204000000000002,1.90085,1.0681818181818181,0.16666666666666666
3110860,호림박물관(성보고등학교),골목상권,0,11620,관악구,0.069058,16.11414147468355,20.591478186371802,489894.25,541.0,88.0,3.693175,1.70455,1.1246458923512748,0.12181303116147309
3110861,관악구신사동주민센터,골목상권,0,11620,관악구,0.200822,17.390154434491567,23.315070611766963,2076047.0,2202.0,374.25,3.809525,3.3413999999999997,1.089452603471295,0.2576769025367156
3110862,난곡초등학교(난곡동벽화마을),골목상권,0,11620,관악구,0.058047,16.276340254701328,20.69499928449038,799295.5,190.0,83.0,4.192975,5.438325,1.1411411411411412,0.17717717717717718
3110863,난우초등학교,골목상권,0,11620,관악구,0.109345,16.314878543081587,21.473775396847714,1230977.75,482.0,174.0,4.7386,4.026875,1.1549497847919656,0.266857962697274
3110865,남강고등학교(남강중학교),골목상권,0,11620,관악구,0.181632,17.254068749097737,22.927341791395147,2255688.5,667.0,291.0,4.114425,3.78105,1.1201716738197425,0.2111587982832618
3110866,난우중학교,골목상권,0,11620,관악구,0.139406,14.44612415945031,19.10909082673725,990078.5,178.0,106.0,4.46645,2.1317,1.0705882352941176,0.18352941176470589
3110868,남부초등학교,골목상권,0,11620,관악구,0.087679,15.674640441500959,20.500607191471257,1158334.75,337.0,124.75,5.0192,3.44285,1.054,0.228
3110869,"신림역 5번(신림동주민센터, 신림동별빛거리)",골목상권,0,11620,관악구,0.194701,16.764316056627138,22.587329008922254,4095617.25,520.0,338.0,5.468425,4.5165,1.099778270509978,0.2557280118255728
3110872,신림초등학교,골목상권,0,11620,관악구,0.053857,15.526786769180303,19.40829724550528,694660.0,41.0,48.5,3.0930999999999997,3.6351999999999998,1.1128205128205129,0.1076923076923077
3110873,당곡중학교,골목상권,0,11620,관악구,0.132683,16.84443742865421,22.272345672260965,1376219.25,288.0,227.75,5.475575,3.0486500000000003,1.1359649122807018,0.2565789473684211
3110874,원신초등학교(구세군관악영문교회),골목상권,0,11620,관악구,0.110847,14.771194177257996,19.737498475682358,2213900.5,423.0,143.5,3.6557500000000003,2.782775,1.0208695652173914,0.271304347826087
3110875,보라매동주민센터(당곡고등학교),골목상권,0,11620,관악구,0.062226,14.588256755327151,18.66565008630495,214514.25,56.0,59.0,5.531625,3.8362249999999998,1.130801687763713,0.24050632911392406
3110876,서원동주민센터(신관중학교),골목상권,0,11620,관악구,0.059122,16.4439297110194,20.78744301730749,515620.75,132.0,77.0,3.8949749999999996,1.3203,1.1197411003236246,0.19741100323624594
3110877,신림역 8번,골목상권,0,11620,관악구,0.103978,17.34261032796596,22.510041118203873,1225455.0,493.0,175.5,4.545275,2.9954,1.0867709815078237,0.2546230440967283
3110882,신성초등학교,골목상권,0,11620,관악구,0.147004,16.362662746823812,21.667183519804894,2010930.25,825.0,201.25,3.9827500000000002,2.609575,1.0905707196029777,0.2903225806451613
3110883,은천초등학교(은천교앞),골목상권,0,11620,관악구,0.111515,17.548223018715426,22.826163541512294,1376596.5,168.0,196.0,4.4572,3.216725,1.0853503184713376,0.25095541401273885
3110885,영락고등학교,골목상권,0,11620,관악구,0.138911,16.44002710597404,21.55918601005914,1433867.5,352.0,167.25,5.64355,3.7337000000000002,1.0805970149253732,0.3
