상권_코드,n_images,seg_building,seg_window,seg_sign,seg_road,seg_sidewalk,seg_green,seg_sky,seg_person,seg_car,seg_entropy
3110416,19,0.5224812156275699,0.0,0.0252466703716077,0.1626914174933182,0.0542371649491159,0.0320452639931126,0.0900507475200452,0.0093964024593955,0.0586646230597245,1.3476660471493311
3110415,19,0.5848818327251234,0.0,0.0249657881887335,0.1361862985711348,0.0603898700914884,0.041889792994449,0.0381325169613486,0.003107372083162,0.0818565770199424,1.2502946624790638
3110409,19,0.5615324723093134,0.0,0.0459243372866981,0.162945596795333,0.0650749206542968,0.0090938367341694,0.0667760748612253,0.0013736925627055,0.0634705392937911,1.2283596495323197
3120066,19,0.569962551719264,0.0019553335089432,0.0240406237150493,0.1433725858989515,0.0925158450478001,0.0626423484400699,0.0243186950683593,0.0049320020173725,0.0563135649028577,1.2161194272791056
3110459,19,0.5392470108835321,0.0007332249691611,0.052236657393606,0.1743850708007812,0.0713804144608347,0.0071949205900493,0.0736051860608552,0.0071459318462171,0.0382911280581825,1.3682966207418843
3110456,19,0.4908238461143092,5.802355314555921e-05,0.0549944827431126,0.1707874097322163,0.0644330476459704,0.0426948948910361,0.0809107328716077,0.0040767067357113,0.0752412896407278,1.3655229676554612
3110455,19,0.5704723157380757,0.0,0.0235328674316406,0.1613351922286184,0.0717124938964843,0.0072786431563527,0.0813325580797697,0.0009819833855879,0.0571670532226562,1.187767700891366
3110813,19,0.5761184692382812,0.0159785622044613,0.031722018593236,0.1298087270636307,0.0724061664782072,0.0179190384714226,0.0870851215563322,0.0021197670384457,0.0420785201223273,1.2648685299801008
3110520,19,0.6494138617264597,0.0007000973350123,0.0098298725328947,0.1395396182411595,0.0633994654605263,0.0195844549881784,0.0371653908177425,0.0071477388080797,0.0296273482473273,1.0991556783431091
3110513,19,0.4599201804713199,0.0,0.0043102063630756,0.2003840396278783,0.0563954805072985,0.0137857135973478,0.1632788808722245,0.0010851809853001,0.0746572394120065,1.3380819770810592
3120100,19,0.489654541015625,2.6100560238486843e-06,0.0141306425395764,0.2448274712813528,0.0664540341025904,0.0597863448293585,0.0651771143863075,0.0050711380807976,0.0338413840846011,1.3344495291637015
3110233,19,0.628157565468236,0.0028250844855057,0.0663550527472245,0.1284436677631578,0.0588382921720805,0.0031778435958059,0.0377960205078125,0.002949363306949,0.0294605054353412,1.1833178197576502
3110229,19,0.5573850932874178,0.0017043665835731,0.0250438890959087,0.1167076512386924,0.0783175418251439,0.0605958637438322,0.0334067093698602,0.0013781095805921,0.0793159886410361,1.2613274106489023
3110736,19,0.6036571703459087,6.18382504111842e-05,0.0528811404579564,0.1354695370322779,0.078000921952097,0.0309815657766241,0.0236400805021587,0.005638323332134,0.0413679825632195,1.1874795409466066
